num,lib name,part,desc
3149,i2c_io_expander.SchLib,PCA9534A_SOP16W,"IC, I2C IO Expander, 8CH, 5V TOL, 400KHz"
3150,i2c_io_expander.SchLib,TCA6424A_QFN32,"IC, I2C IO Expander, 24CH, 5V TOL, 400KHz"
3151,i2c_io_expander.SchLib,TCA6416A_BGA24,"IC, I2C IO Expander, 16CH, 5V TOL, 400KHz"
3152,i2c_io_expander.SchLib,PCF8575_SSOP24,"IC, I2C IO Expander, 16CH, 400KHz"
3153,i2c_io_expander.SchLib,PCF8575_SOP24W,"IC, I2C IO Expander, 16CH, 400KHz"
3154,i2c_io_expander.SchLib,PCF8575_QSOP24,"IC, I2C IO Expander, 16CH, 400KHz"
3155,i2c_io_expander.SchLib,PCF8574_SOP16W,"IC, I2C IO Expander, 8CH, 100KHz"
3156,i2c_io_expander.SchLib,PCF8574A_DIP16,"IC, I2C IO Expander, 8CH, 100KHz"
3157,i2c_io_expander.SchLib,PCA9557_SSOP16,"IC, I2C IO Expander, 8CH, 5V TOL, 400KHz"
3158,i2c_io_expander.SchLib,PCA9557D_SOP16,"IC, I2C IO Expander, 8CH, 5V TOL, 400KHz"
3159,i2c_io_expander.SchLib,PCA9555_SSOP24,"IC, I2C IO Expander, 16CH, 5V TOL, 400KHz"
3160,i2c_io_expander.SchLib,PCA9555_SOP24W,"IC, I2C IO Expander, 16CH, 5V TOL, 400KHz"
3161,i2c_io_expander.SchLib,PCA9554_SSOP16,"IC, I2C IO Expander, 8CH, 5V TOL, 400KHz"
3162,i2c_io_expander.SchLib,PCA9554_SOP16W,"IC, I2C IO Expander, 8CH, 5V TOL, 400KHz"
3163,i2c_io_expander.SchLib,PCA9539_SSOP24,"IC, I2C IO Expander, 16CH, 5V TOL, 400KHz"
3164,i2c_io_expander.SchLib,PCA9539_SOP24W,"IC, I2C IO Expander, 16CH, 5V TOL, 400KHz"
3165,i2c_io_expander.SchLib,PCA9538_SSOP16,"IC, I2C IO Expander, 8CH, 5V TOL, 400KHz"
3166,i2c_io_expander.SchLib,PCA9538_SOP16W,"IC, I2C IO Expander, 8CH, 5V TOL, 400KHz"
3167,i2c_io_expander.SchLib,PCA9534_SSOP16,"IC, I2C IO Expander, 8CH, 5V TOL, 400KHz"
3168,i2c_io_expander.SchLib,PCA9534_SOP16W,"IC, I2C IO Expander, 8CH, 5V TOL, 400KHz"
3169,i2c_io_expander.SchLib,TCA9555_QFN24,"IC, I2C IO Expander, 8CH, 5V TOL, 400KHz"
3170,i2c_io_expander.SchLib,TCA9535_QFN24,"IC, I2C IO Expander, 16CH, 5V TOL, 400KHz"
3171,i2c_io_expander.SchLib,PCF8574_DIP16,"IC, I2C IO Expander, 8CH, 100KHz"
3172,i2c_io_expander.SchLib,PCA9555_QFN24,"IC, I2C IO Expander, 16CH, 5V TOL, 400KHz"
3173,i2c_io_expander.SchLib,PCA9539_QFN24,"IC, I2C IO Expander, 16CH, 5V TOL, 400KHz"
3174,i2c_io_expander.SchLib,PCA9536_SSOP8,"IC, I2C IO Expander, 4CH, 5V TOL, 400KHz"
3175,i2c_io_expander.SchLib,PCA9536_BGA8,"IC, I2C IO Expander, 4CH, 5V TOL, 400KHz"
3176,ic_dip_socket.SchLib,SOCKET_IC_DIP_64TW,"SOCKET, IC DIP,"
3177,ic_dip_socket.SchLib,SOCKET_IC_DIP_48DW,"SOCKET, IC DIP,"
3178,ic_dip_socket.SchLib,SOCKET_IC_DIP_40DW,"SOCKET, IC DIP,"
3179,ic_dip_socket.SchLib,SOCKETSMD_IC_DIP_64TW,"SOCKET, IC DIP,"
3180,ic_dip_socket.SchLib,SOCKETSMD_IC_DIP_48DW,"SOCKET, IC DIP,"
3181,ic_dip_socket.SchLib,SOCKETSMD_IC_DIP_40DW,"SOCKET, IC DIP,"
3182,ic_dip_socket.SchLib,SOCKETSMD_IC_DIP_32DW,"SOCKET, IC DIP,"
3183,ic_dip_socket.SchLib,SOCKETSMD_IC_DIP_28DW,"SOCKET, IC DIP,"
3184,ic_dip_socket.SchLib,SOCKETSMD_IC_DIP_28,"SOCKET, IC DIP,"
3185,ic_dip_socket.SchLib,SOCKETSMD_IC_DIP_24DW,"SOCKET, IC DIP,"
3186,ic_dip_socket.SchLib,SOCKETSMD_IC_DIP_24,"SOCKET, IC DIP,"
3187,ic_dip_socket.SchLib,SOCKETSMD_IC_DIP_22,"SOCKET, IC DIP,"
3188,ic_dip_socket.SchLib,SOCKETSMD_IC_DIP_20,"SOCKET, IC DIP,"
3189,ic_dip_socket.SchLib,SOCKETSMD_IC_DIP_18,"SOCKET, IC DIP,"
3190,ic_dip_socket.SchLib,SOCKETSMD_IC_DIP_40ZIF,"SOCKET, ZIF, IC DIP,"
3191,ic_dip_socket.SchLib,SOCKETSMD_IC_DIP_20ZIF,"SOCKET, ZIF, IC DIP,"
3192,ic_dip_socket.SchLib,SOCKETSMD_IC_DIP_16ZIF,"SOCKET, ZIF, IC DIP,"
3193,ic_dip_socket.SchLib,SOCKETSMD_IC_DIP_16,"SOCKET, IC DIP,"
3194,ic_dip_socket.SchLib,SOCKETSMD_IC_DIP_14,"SOCKET, IC DIP,"
3195,ic_dip_socket.SchLib,SOCKETSMD_IC_DIP_8,"SOCKET, IC DIP,"
3196,ic_dip_socket.SchLib,SOCKETSMD_IC_DIP_6,"SOCKET, IC DIP,"
3197,ic_dip_socket.SchLib,SOCKET_IC_DIP_32DW,"SOCKET, IC DIP,"
3198,ic_dip_socket.SchLib,SOCKET_IC_DIP_28DW,"SOCKET, IC DIP,"
3199,ic_dip_socket.SchLib,SOCKET_IC_DIP_28,"SOCKET, IC DIP,"
3200,ic_dip_socket.SchLib,SOCKET_IC_DIP_24DW,"SOCKET, IC DIP,"
3201,ic_dip_socket.SchLib,SOCKET_IC_DIP_24,"SOCKET, IC DIP,"
3202,ic_dip_socket.SchLib,SOCKET_IC_DIP_22,"SOCKET, IC DIP,"
3203,ic_dip_socket.SchLib,SOCKET_IC_DIP_20,"SOCKET, IC DIP,"
3204,ic_dip_socket.SchLib,SOCKET_IC_DIP_18,"SOCKET, IC DIP,"
3205,ic_dip_socket.SchLib,SOCKET_IC_DIP_40ZIF,"SOCKET, ZIF, IC DIP,"
3206,ic_dip_socket.SchLib,SOCKET_IC_DIP_20ZIF,"SOCKET, ZIF, IC DIP,"
3207,ic_dip_socket.SchLib,SOCKET_IC_DIP_16ZIF,"SOCKET, ZIF, IC DIP,"
3208,ic_dip_socket.SchLib,SOCKET_IC_DIP_16,"SOCKET, IC DIP,"
3209,ic_dip_socket.SchLib,SOCKET_IC_DIP_14,"SOCKET, IC DIP,"
3210,ic_dip_socket.SchLib,SOCKET_IC_DIP_8,"SOCKET, IC DIP,"
3211,ic_dip_socket.SchLib,SOCKET_IC_DIP_6,"SOCKET, IC DIP,"
3212,ic_interfaces_bridge.SchLib,SC18IS602_TSSOP16,"IC, Interface bridge, I2C to SPI"
3213,ic_interfaces_bridge.SchLib,SC18IS600_TSSOP16,"IC, Interface bridge, SPI to I2C"
3214,ic_interfaces_bridge.SchLib,SC18IS600_QFN24,"IC, Interface bridge, SPI to I2C"
3215,ic_interfaces_bridge.SchLib,CP2120_QFN20,"IC, Interface bridge, SPI to I2C"
3216,ic_timer_555.SchLib,TLC556C_SOP16,"555 Timer, DUAL"
3217,ic_timer_555.SchLib,TLC555Q_SOP8,"555 Timer, CMOS"
3218,ic_timer_555.SchLib,TLC555I_SOP8,"555 Timer, CMOS"
3219,ic_timer_555.SchLib,TLC555I_DIP8,"555 Timer, CMOS"
3220,ic_timer_555.SchLib,TLC555C_SOP8,"555 Timer, CMOS"
3221,ic_timer_555.SchLib,TLC555C_DIP8,"555 Timer, CMOS"
3222,ic_timer_555.SchLib,LM555_VSSOP8,"555 Timer, VSSOP-8"
3223,ic_timer_555.SchLib,LM555_DSBGA8,"555 Timer, DSBGA-8"
3224,ic_timer_555.SchLib,ICM7555_SOP8,"555 Timer, CMOS"
3225,ic_timer_555.SchLib,ICM7555_DIP8,"555 Timer, CMOS"
3226,ic_timer_555.SchLib,NJM555_DIP8,"555 Timer, General-Purpose Single Bipolar Timer"
3227,ic_timer_555.SchLib,LM556_SOP16,"555 Timer, DUAL"
3228,ic_timer_555.SchLib,LM556_DIP16,"555 Timer, DUAL"
3229,ic_timer_555.SchLib,LM555I_SOP8,"555 Timer,"
3230,ic_timer_555.SchLib,LM555C_SOP8,"555 Timer,"
3231,ic_timer_555.SchLib,SE555_SOP8,"555 Timer, General-Purpose Single Bipolar Timer"
3232,ic_timer_555.SchLib,SE555_DIP8,"555 Timer, General-Purpose Single Bipolar Timer"
3233,ic_timer_555.SchLib,SA555_DIP8,"555 Timer, General-Purpose Single Bipolar Timer"
3234,ic_timer_555.SchLib,NE555_SOP8,"555 Timer, General-Purpose Single Bipolar Timer"
3235,ic_timer_555.SchLib,NE555_DIP8,"555 Timer, General-Purpose Single Bipolar Timer"
3236,ic_timer_555.SchLib,NA555_SOP8,"555 Timer, General-Purpose Single Bipolar Timer"
3237,ic_timer_555.SchLib,NA555_DIP8,"555 Timer, General-Purpose Single Bipolar Timer"
3238,ic_timer_555.SchLib,LM555_DIP8,"555 Timer,"
3239,inductor_power.SchLib,IND_SMD_6.8uH_1.6A_1008,"INDUCTOR, 6.8uH, 1.6A, 440mOhm, 1008"
3240,inductor_power.SchLib,IND_SMD_DUAL_10uH_0.4A,"INDUCTOR, Dual, 10uH, 0.38A (Irms), 1Ohm"
3241,inductor_power.SchLib,IND_SMD_1uH_2.6A_0806,"INDUCTOR, 1uH, 2.6A, 65mOhm, 0806"
3242,inductor_power.SchLib,IND_SMD_1uH_2.3A_0806,"INDUCTOR, 1uH, 2.3A, 70mOhm, 0806"
3243,inductor_power.SchLib,IND_SMD_300nH_35ASLC,"INDUCTOR, 300nH, 35A (Irms), 0.22mOhm"
3244,inductor_power.SchLib,IND_SMD_4.7uH_4.1AL,"INDUCTOR, 4.7uH 4.1A, 19mOhm"
3245,inductor_power.SchLib,IND_SMD_2.2uH_3.75A,"INDUCTOR, 2.2uH 3.75A, 20mOhm"
3246,inductor_power.SchLib,IND_SMD_470nH_5.5A,"INDUCTOR, 470nH, 5.5A (Irms), 26mOhm"
3247,inductor_power.SchLib,IND_SMD_470nH_3.2A,"INDUCTOR, 470nH, 3.2A (Irms), 36mOhm"
3248,inductor_power.SchLib,IND_SMD_450nH_25AK,"INDUCTOR, 450nH, 25A (Irms), 1.2mOhm"
3249,inductor_power.SchLib,IND_SMD_4.7uH_4.6A,"INDUCTOR, 4.7uH 4.6A, 17mOhm"
3250,inductor_power.SchLib,IND_SMD_4.7uH_4.5A,"INDUCTOR, 4.7uH 4.5A, 26mOhm"
3251,inductor_power.SchLib,IND_SMD_4.7uH_4.1A,"INDUCTOR, 4.7uH 4.1A, 24mOhm"
3252,inductor_power.SchLib,IND_SMD_330nH_7.5A,"INDUCTOR, 330nH, 4A (Irms), 6mOhm"
3253,inductor_power.SchLib,IND_SMD_330nH_5.5A,"INDUCTOR, 330nH, 5.5A (Irms), 20mOhm"
3254,inductor_power.SchLib,IND_SMD_330nH_25AC,"INDUCTOR, 330nH, 25A (Irms), 2.5mOhm"
3255,inductor_power.SchLib,IND_SMD_330nH_0.2A,"INDUCTOR, SMD"
3256,inductor_power.SchLib,IND_SMD_300nH_35AC,"INDUCTOR, 300nH, 35A (Irms), 1.7mOhm"
3257,inductor_power.SchLib,IND_SMD_3.3uH_3.5A,"INDUCTOR, 3.3uH 3.5A, 20mOhm"
3258,inductor_power.SchLib,IND_SMD_270nH_25AC,"INDUCTOR, 270nH, 25A (Irms), 3.8mOhm"
3259,inductor_power.SchLib,IND_SMD_2.2uH_2.9A,"INDUCTOR, 2.2uH, 2.9A, 46mOhm, 1210"
3260,inductor_power.SchLib,IND_SMD_2.2uH_2.6A,"INDUCTOR, 2.2uH, 2.6A, 94mOhm, 1008"
3261,inductor_power.SchLib,IND_SMD_2.2uH_2.3A,"INDUCTOR, 2.2uH, 2.3A, 102mOhm, 1008"
3262,inductor_power.SchLib,IND_SMD_2.2uH_2.2A,"INDUCTOR, 2.2uH, 2.2A, 84mOhm, 1008"
3263,inductor_power.SchLib,IND_SMD_2.2uH_1.3A,"INDUCTOR, 2.2uH 1.3A, 80mOhm, 1008"
3264,inductor_power.SchLib,IND_SMD_180nH_32AC,"INDUCTOR, 180nH, 32A (Irms), 1.7mOhm"
3265,inductor_power.SchLib,IND_SMD_470nH_20A,"INDUCTOR, 470nH, 20A (Irms), 3.4mOhm"
3266,inductor_power.SchLib,IND_SMD_450nH_25A,"INDUCTOR, 450nH, 25A (Irms), 1.2mOhm"
3267,inductor_power.SchLib,IND_SMD_4.7uH_15A,"INDUCTOR, 4.7uH, 15A, 11mOhm"
3268,inductor_power.SchLib,IND_SMD_330nH_12A,"INDUCTOR, 330nH, 12A (Irms), 6mOhm"
3269,inductor_power.SchLib,IND_SMD_6.3uH_3A,"INDUCTOR, 6.3uH 3A, 30mOhm"
3270,inductor_power.SchLib,IND_SMD_4.7uH_2A,"INDUCTOR, 4.7uH 2A, 80mOhm, 4818"
3271,inductor_power.SchLib,IND_SMD_330nH_9A,"INDUCTOR, 330nH, 9.6A (Irms), 6mOhm"
3272,inductor_power.SchLib,IND_SMD_330nH_5A,"INDUCTOR, 330nH, 5.1A (Irms), 19mOhm"
3273,inductor_power.SchLib,IND_SMD_3.3uH_8A,"INDUCTOR, 3.3uH, 8A (Irms), 10mOhm"
3274,inductor_power.SchLib,IND_SMD_2.2uH_5A,"INDUCTOR, 2.2uH 4.9A, 35mOhm, 5030"
3275,inductor_power.SchLib,IND_SMD_2.2uH_4A,"INDUCTOR, 2.2uH 4A, 52mOhm, 1008"
3276,inductor_power.SchLib,IND_SMD_1uH_5.8A,"INDUCTOR, 1uH, 5.8A, 26mOhm"
3277,inductor_power.SchLib,IND_SMD_1uH_4.8A,"INDUCTOR, 1uH, 4.8A, 27mOhm"
3278,inductor_power.SchLib,IND_SMD_1.3uH_17A,"INDUCTOR, 1.2uH, 17A, 2.3mOhm"
3279,inductor_power.SchLib,IND_SMD_1.2uH_21.6A,"INDUCTOR, 1.2uH, 21.6A, 3.4mOhm"
3280,inductor_power.SchLib,IND_SMD_1uH_3.8A,"INDUCTOR, 1uH, 3.8A, 32mOhm, 1210"
3281,inductor_power.SchLib,IND_SMD_100uH_5A,"INDUCTOR, 100uH, 5A"
3282,inductor_power.SchLib,IND_SMD_10uH_2A,"INDUCTOR, 10uH 2A, 38mOhm, 2626"
3283,inductor_power.SchLib,IND_SMD_10uH_1A,"INDUCTOR, 10uH 1A, 160mOhm, 4040"
3284,inductor_power.SchLib,IND_SMD_1uH_4A,"INDUCTOR, 1uH, 4A, 32mOhm"
3285,inductor_power.SchLib,INDPWR_SMD,"INDUCTOR, POWER, SMD"
3286,industrial_GPIO.SchLib,SN65HVS881_SSOP28,"Input, Industrial, 8ch"
3287,industrial_GPIO.SchLib,ISO1H812G_TSSOP36,"Output, Isolated Industrial, 8ch"
3288,industrial_GPIO.SchLib,ISO1I813T_TSSOP48,"Input, Isolated Industrial, 8ch"
3289,industrial_GPIO.SchLib,ISO1I811T_TSSOP48,"Input, Isolated Industrial, 8ch"
3290,industrial_GPIO.SchLib,DRV8860_SSOP16T,"Driver, LOW SIDE, 8ch, SPI"
3291,industrial_GPIO.SchLib,DRV8860_SSOP16,"Driver, LOW SIDE, 8ch, SPI"
3292,keypad_encoder.SchLib,MM74C922_DIP18,"IC, Key Encoder, 16-Key"
3293,keypad_encoder.SchLib,ADP5586-03_BGA16,"IC, Keypad Scan, I2C 1MHz, 8GPIO for 16-key, 0x30"
3294,keypad_encoder.SchLib,ADP5586-01_BGA16,"IC, Keypad Scan, I2C 1MHz, 8GPIO for 16-key"
3295,keypad_encoder.SchLib,ADP5586-00_BGA16,"IC, Keypad Scan, I2C 1MHz, 8GPIO for 16-key"
3296,keypad_encoder.SchLib,LM8330_BGA25,"IC, Keypad Scan, I2C 400kHz, 8x12 key"
3297,keypad_encoder.SchLib,TCA8418_QFN24,"IC, Keypad Scan, I2C 1MHz, 18GPIO, 80 buttons"
3298,lcd.SchLib,LCDCHAR_20X4_GRN,"LCD Character Disp, 20X4"
3299,lcd.SchLib,LCDCHAR_20X4_BLU,"LCD Character Disp, 20X4"
3300,lcd.SchLib,LCDCHAR_16X2_GRN,"LCD Character Disp, 16X2"
3301,lcd.SchLib,LCDCHAR_16X2_BLU_D,"LCD Character Disp, 16X2"
3302,lcd.SchLib,LCDCHAR_16X2_BLU,"LCD Character Disp, 16X2"
3303,lcd.SchLib,LCDG_128X64_GRN,"LCD Graphic Disp, 128X64, with KS108 Controller"
3304,lcd.SchLib,LCDG_128X64_BLU,"LCD Graphic Disp, 128X64, with KS108 Controller"
3305,lcd.SchLib,LCDCHAR_8X2_16P,"LCD Character Disp, 8X2"
3306,lcd.SchLib,LCDCHAR_8X2_14P,"LCD Character Disp, 8X2, header2x7"
3307,lcd.SchLib,LCDG_128X64ZW,"LCD Graphic Disp, 128X64, ST7920 Controller, SERIAL/PARALLEL"
3308,lcd.SchLib,LCDG_84X48H2,"LCD, monochrome, 1.5"", 84X48, header"
3309,lcd.SchLib,LCDG_84X48H1,"LCD, monochrome, 1.5"", 84X48, header"
3310,lcd.SchLib,LCDG_240X64Y,"LCD Graphic Disp, 240X64, 180X65mm, 5.2"""
3311,lcd.SchLib,LCDG_240X128,"LCD Graphic Disp, 240X128, with T6963 Controller"
3312,lcd.SchLib,LCDG_128X64D,"LCD Graphic Disp, 128X64, 78X70mm, 2.9"""
3313,lcd.SchLib,LCDG_80X160,"LCD, TFT, 0.96"", 80X160"
3314,lcd.SchLib,LCDG_96X68,"LCD Monochrome, 1.3"", 96X68"
3315,lcd.SchLib,LCDG_84X48,"LCD, monochrome, 1.5"", 84X48"
3316,lcdtft.SchLib,LCDTFT_DBIDPI_FPC50P_4INCH480X480,"LCD TFT Color, FPC50P, 4"", 480X480 RGB/SPI, with touch"
3317,lcdtft.SchLib,LCDTFT_DBIDPI_FPC40P_4INCH480X480,"LCD TFT Color, FPC40P, 4"", 480X480 RGB/SPI, with touch"
3318,lcdtft.SchLib,LCDTFT_7INCH_1024X600_FPC30P_SCT070013,"LCD TFT Color, 7"", 1024X600, LVDS"
3319,lcdtft.SchLib,LCDTFT_5.0INCH_800X480_CFAF800480C1050T,"LCD TFT Color, 5"", 800X480"
3320,lcdtft.SchLib,LCDTFT_4.3INCH_480X272_RK043FN48H,"LCD TFT Color, 4"", 480X272 with capacitive touch GT9147"
3321,lcdtft.SchLib,LCDTFT_4.0INCH_480X480_RB040D50N03A,"LCD TFT Color, 4"", 480X480 with touch"
3322,lcdtft.SchLib,LCDTFT_4.0INCH_480X480_MLT040R40-CT1,"LCD TFT Color, 4"", 480X480 with touch"
3323,lcdtft.SchLib,LCDTFT_4.0INCH_480X480_LX395A4003,"LCD TFT Color, 4"", 480X480 with touch"
3324,lcdtft.SchLib,LCDTFT_3.5INCH_320X480_LQ035NC111,"LCD TFT Color, 3.5"", 320X480 with touch"
3325,lcdtft.SchLib,LCDTFT_3.5INCH_320X480_ILI9486L_40P,"LCD TFT Color, 3.5"", 320X480 with touch"
3326,lcdtft.SchLib,LCDTFT_3.5INCH_320X480_ILI9486L_37P,"LCD TFT Color, 3.5"", 320X480 with touch"
3327,lcdtft.SchLib,LCDTFT_3.2INCH_240X320_T32-SSD1289,"LCD TFT Color, 3.2"", 240X320 with touch"
3328,lcdtft.SchLib,LCDTFT_3.2INCH_240X320_ER-TFT032-3,"LCD TFT Color, 3.2"", 240X320 with touch"
3329,lcdtft.SchLib,LCDTFT_2.8INCH_240X320_T28-ILI9341,"LCD TFT Color, 2.8"", 240X320, with Touch"
3330,lcdtft.SchLib,LCDTFT_2.8INCH_240X320_ELT240320,"LCD TFT Color, 2.8"", 240X320, with Touch"
3331,lcdtft.SchLib,LCDTFT_4.0INCH_320X480_ST7796S,"LCD TFT Color, 4"", 320X480 with touch"
3332,lcdtft.SchLib,LCDTFT_3.2INCH_240X320_ILI9341,"LCD TFT Color, 3.2"", 240X320 with touch"
3333,lcdtft.SchLib,"LCDTFT_DBI_FPC37P_3.2_3,5INCH","LCD TFT Color, FPC37P, 3.2""/3.5"", with Touch"
3334,lcdtft.SchLib,LCDTFT_DPI_FPC40P_RK043FN48H,"LCD TFT Color, FPC40P, RGB"
3335,lcdtft.SchLib,LCDTFT_7INCH_1024X600_FPC50P,"LCD TFT Color, 7"", 1024X600, LVDS"
3336,lcdtft.SchLib,LCDTFT_7INCH_1024X600_FPC40P,"LCD TFT Color, 7"", 1024X600, LVDS"
3337,lcdtft.SchLib,LCDTFT_7INCH_1024X600_FPC30P,"LCD TFT Color, 7"", 1024X600, LVDS"
3338,lcdtft.SchLib,LCDTFT_DSI_FPC30P_SCT070013,"LCD TFT Color, FPC30P, LVDS"
3339,lcdtft.SchLib,LCDTFT_8INCH_800X600_FPC50P,"LCD TFT Color, 8"", 800X600, RGB"
3340,lcdtft.SchLib,LCDTFT_8INCH_800X600_FPC40P,"LCD TFT Color, 8"", 800X600, LVDS"
3341,lcdtft.SchLib,LCDTFT_4.3INCH_480X272_CTP,"LCD TFT Color, 4"", 480X272 with capacitive touch GT9147"
3342,lcdtft.SchLib,LCDTFT_1.3INCH_240X240_HDR,"LCD TFT Color, 1.3"", 240X240, ST7789"
3343,lcdtft.SchLib,LCDTFT_DBI_FPC40P_3.5INCH,"LCD TFT Color, FPC40P, 3.5"" with touch"
3344,lcdtft.SchLib,LCDTFT_DBI_FPC40P_3.2INCH,"LCD TFT Color, FPC40P, 3.2"" with touch"
3345,lcdtft.SchLib,LCDTFT_DBI_FPC37P_2.8INCH,"LCD TFT Color, FPC37P, 2.8"", with Touch"
3346,lcdtft.SchLib,LCDTFT_10.1INCH_1280X800,"LCD TFT Color, 10.1"", 1280X800, LVDS"
3347,lcdtft.SchLib,LCDTFT_10.1INCH_1024X600,"LCD TFT Color, 10.1"", 1024X600"
3348,lcdtft.SchLib,LCDTFT_DBI_FPC40P_4INCH,"LCD TFT Color, FPC40P, 4"" with touch"
3349,lcdtft.SchLib,LCDTFT_1.28INCH_240X240H,"LCD TFT Color, 1.28"", 240X240, GC9A01, breakout"
3350,lcdtft.SchLib,LCDTFT_1.28INCH_240X240,"LCD TFT Color, 1.28"", 240X240, GC9A01"
3351,lcdtft.SchLib,LCDTFT_5.0INCH_800X480,"LCD TFT Color, 5"", 800X480 with touch"
3352,lcdtft.SchLib,LCDTFT_5.0INCH_480X272,"LCD TFT Color, 5"", 480X272 with touch"
3353,lcdtft.SchLib,LCDTFT_1.5INCH_132X132,"LCD TFT 1.5"", 132X132, 12Bit Color"
3354,lcdtft.SchLib,LCDTFT_0.96INCH_80X160,"LCD TFT Color, 0.96"", 80x160 - ST7735"
3355,lcdtft.SchLib,LCDTFT_9INCH_1024X600,"LCD TFT Color, 9"", 1024X600"
3356,lcdtft.SchLib,LCDTFT_8INCH_1024X768,"LCD TFT Color, 8"", 1024X768, LVDS"
3357,lcdtft.SchLib,LCDTFT_DBIDPI_FPC54P,"LCD TFT Color, FPC54P, RGB/SPI, with touch"
3358,lcdtft.SchLib,LCDTFT_9INCH_800X480,"LCD TFT Color, 9"", 800X480"
3359,lcdtft.SchLib,LCDTFT_7INCH_800X480,"LCD TFT Color, 7"", 800X480"
3360,lcdtft.SchLib,LCDTFT_DSI_FPC40P,"LCD TFT Color, FPC40P, LVDS"
3361,lcdtft.SchLib,LCDTFT_DSI_FPC30P,"LCD TFT Color, FPC30P, LVDS"
3362,lcdtft.SchLib,LCDTFT_DPI_FPC50P,"LCD TFT Color, FPC50P, RGB"
3363,lcdtft.SchLib,LCDTFT_DPI_FPC40P,"LCD TFT Color, FPC40P, RGB"
3364,lcdtft.SchLib,LCD_RTP_FPC4P,"LCD Resistive touch, FPC 4pin"
3365,lcdtft_controller.SchLib,SSD1963_QFP128,"LCD Display Controller, 1215KB Embedded Display SRAM"
3366,lcdtft_controller.SchLib,SSD1963_BGA80,"LCD Display Controller, 1215KB Embedded Display SRAM"
3367,lcdtft_controller.SchLib,FT813_QFN56,"LCD Display Controller, Embedded Video Engine, QFN-56"
3368,lcdtft_controller.SchLib,FT812_QFN56,"LCD Display Controller, Embedded Video Engine, QFN-56"
3369,lcdtft_controller.SchLib,FT811_QFN48,"LCD Display Controller, Embedded Video Engine, QFN-48"
3370,lcdtft_controller.SchLib,FT810_QFN48,"LCD Display Controller, Embedded Video Engine, QFN-48"
3371,lcdtft_controller.SchLib,FT801_QFN48,"LCD Display Controller, Embedded Video Engine, QFN-48"
3372,lcdtft_controller.SchLib,FT800_QFN48,"LCD Display Controller, Embedded Video Engine, QFN-48"
3373,lcdtft_controller.SchLib,BT818_QFN64,"LCD Display Controller, Embedded Video Engine, 1280X800, QFN-64"
3374,lcdtft_controller.SchLib,BT817_QFN64,"LCD Display Controller, Embedded Video Engine, 1280X800, QFN-64"
3375,lcd_resistive_touch_driver.SchLib,XPT2046_TSSOP16,"LCD, Touch screen controller, resistive, 4-wire"
3376,lcd_resistive_touch_driver.SchLib,TSC2046_TSSOP16,"LCD, Touch screen controller, 4-WIRE, resistive"
3377,lcd_resistive_touch_driver.SchLib,TSC2007_TSSOP16,"LCD, Touch Screen Controller, 12Bit, I2C, 16TSSOP"
3378,lcd_resistive_touch_driver.SchLib,STMPE811_QFN16,LCD resistive touch panel driver
3379,lcd_resistive_touch_driver.SchLib,NS2009_MSOP10,"LCD, Touch Screen Controller, 12Bit, I2C, MSOP-10"
3380,lcd_resistive_touch_driver.SchLib,ADS7846_SSOP16,"LCD, Touch screen controller, 4-WIRE, resistive"
3381,lcd_resistive_touch_driver.SchLib,ADS7843_SSOP16,"LCD, Touch Screen Controller, 4Wire, 8/12Bit"
3382,lcd_resistive_touch_driver.SchLib,TSC2046_QFN16,"LCD, Touch screen controller, 4-WIRE, resistive"
3383,lcd_resistive_touch_driver.SchLib,XD2009_QFN16,"LCD, Touch Screen Controller, 12Bit, I2C, QFN-16"
3384,led(diode).SchLib,LED_SMD_RGB_1616_CA_E6C0606,"LED, SMD, RGB COMMON ANODE"
3385,led(diode).SchLib,LED_THD_BICOLOR_RG_CC3,"LED, THD, 3MM, BICOLOR CC GRNRED"
3386,led(diode).SchLib,LED_THD_BICOLOR_RG_CA3,"LED, THD, 3MM, BICOLOR CA GRNRED"
3387,led(diode).SchLib,LED_SMD_0603_GRN_OSRAM,"LED, SMD, 0603, GREEN"
3388,led(diode).SchLib,LED_THD_BICOLOR_RG_CC,"LED, THD, 5MM, BICOLOR CC GRNRED"
3389,led(diode).SchLib,LED_THD_BICOLOR_RG_CA,"LED, THD, 5MM, BICOLOR CA GRNRED"
3390,led(diode).SchLib,LED_THD_BICOLOR_RB_CC,"LED, THD, 5MM, BICOLOR CC BLURED"
3391,led(diode).SchLib,LED_SMD_RGB_3532_GVTG,"LED, SMD, RGB GVTG"
3392,led(diode).SchLib,LED_SMD_RGB_3532_G6SG,"LED, SMD, RGB G6SG"
3393,led(diode).SchLib,LED_SMD_RGB_3210RA_CA,"LED, SMD, RGB COMMON ANODE"
3394,led(diode).SchLib,LED_SMD_1206_RED_REV,"LED, SMD, 1206, RED"
3395,led(diode).SchLib,LED_SMD_RGB_E6C1615,"LED, SMD, RGB"
3396,led(diode).SchLib,LED_SMD_RGB_5050_CC,"LED, SMD, RGB COMMON CATHODE"
3397,led(diode).SchLib,LED_SMD_RGB_5050_CA,"LED, SMD, RGB COMMON ANODE"
3398,led(diode).SchLib,LED_SMD_RGB_3528_CA,"LED, SMD, RGB COMMON ANODE"
3399,led(diode).SchLib,LED_SMD_RGB_1616_CA,"LED, SMD, RGB COMMON ANODE"
